SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
OTX1	-0.7643450264717727	3.1989956083111952	5.19554074975776e-6	2.930518490312804e-5	-1	5013
C2CD2	-0.5041798110422059	4.358344455953417	5.20561670500502e-6	2.935102492601108e-5	-1	25966
GATAD2A	0.2637114391329976	6.74358803750434	5.211887719786377e-6	2.937538512723909e-5	1	54815
ILF3	0.17780559068496518	8.843876611115224	5.252845968008709e-6	2.9595159101463212e-5	1	3609
FMNL2	-0.3009549825631054	6.13351044158996	5.293636236938226e-6	2.981382263586003e-5	-1	114793
EI24	0.21807713755579836	7.293431832947091	5.298321557192857e-6	2.9829055196756798e-5	1	9538
EIF4H	0.17632843411811056	9.004942957210266	5.3175025728056155e-6	2.9925855286417267e-5	1	7458
FOXC2	2.0302021710816036	1.0442334056221358	5.388336638023873e-6	3.0313167638640094e-5	1	2303
ATXN1L	-0.2561226208928687	6.617449154666327	5.400079776288084e-6	3.0367887016765705e-5	-1	342371
SLC4A8	1.9790603554104615	1.2071139849810388	5.420580452120309e-6	3.0471796046633776e-5	1	9498
RAB8A	0.2800824625220803	6.404433846848554	5.464825538385792e-6	3.070905694331719e-5	1	4218
ROPN1L	-3.12559620217223	0.23960596097351258	5.467917450590827e-6	3.0714970833979056e-5	-1	83853
ITGB6	0.8759210649451271	3.095223603146275	5.511337528696807e-6	3.0947331536977613e-5	1	3694
C1QTNF6	0.7027690354558421	3.3494268406323147	5.614718140211778e-6	3.1516084678192085e-5	1	114904
SLCO5A1	1.9801271313182156	1.1042949138067133	5.668096891748024e-6	3.180385215712565e-5	1	81796
CDKN1B	-0.2716690350161433	6.199527232475478	5.699577648901782e-6	3.1963524844059345e-5	-1	1027
FECH	0.24126653680907742	6.832857080639363	5.700798654126389e-6	3.1963524844059345e-5	1	2235
P4HTM	-0.634819611300516	3.651936531504262	5.721711501802036e-6	3.206884079536237e-5	-1	54681
ACYP2	-1.7620298356217827	1.3330724256600348	5.732104945175034e-6	3.211514154551191e-5	-1	98
C6orf89	0.33625384698214356	5.67222237685955	5.734242625876729e-6	3.2115170675233746e-5	1	221477
ACACB	-0.5054312769885716	4.375940611788012	5.7577907856469274e-6	3.223506662893781e-5	-1	32
NECAB3	-0.5465933964574606	4.266289342961846	5.763949480921201e-6	3.2245582246366735e-5	-1	63941
RAB10	0.18468765352337144	8.498924341650893	5.763951355061039e-6	3.2245582246366735e-5	1	10890
ZNF710	0.7061872532710094	3.62916448096266	5.77529362525213e-6	3.229703750326664e-5	1	374655
EP300	-0.25724768185010877	6.723245070735065	5.7959313547855e-6	3.238839562266036e-5	-1	2033
NUDT11	0.45574342319110034	4.697575129956589	5.795404855088394e-6	3.238839562266036e-5	1	55190
ATP5A1	0.1713188223451672	9.159450107563874	5.8326095260272845e-6	3.258126834642838e-5	1	498
SLC52A2	-0.31871329947199895	5.969377302563291	5.893185275963406e-6	3.2907441696703344e-5	-1	79581
KNTC1	-0.2562173191644788	6.883072899186384	5.916312554938437e-6	3.3024339168781643e-05	-1	9735
HOXB9	0.965033626419844	2.731903928419696	5.921368910803518e-6	3.304031707917784e-5	1	3219
AMN1	-0.5692465562214586	4.175428905556939	5.945842994030421e-6	3.3164590922258564e-5	-1	196394
RNF6	-0.27943534127934927	6.337342301037303	5.956087121161985e-6	3.3209430597815434e-5	-1	6049
PLK1	0.20423857819119134	7.656137671672964	6.00524927467193e-6	3.347115250797901e-5	1	5347
PNKD	-0.39468593859794826	5.109240599926781	6.063748088947176e-6	3.37847007841452e-5	-1	25953
ABCC5	-0.48103369656142775	4.622442815314536	6.0829276485325315e-6	3.38790275099482e-5	-1	10057
NOC2L	-0.21962002255036522	7.436801508909581	6.109215369025228e-6	3.4012858949175586e-5	-1	26155
PTTG1	0.22776353979363181	7.002402421157536	6.1373635002971375e-6	3.415694542293973e-5	1	9232
RBM12B	-0.2851444806809383	6.233132120915955	6.2012398845113964e-06	3.4499694370425426e-5	-1	389677
SCARNA9L	-0.968046586163331	2.8453354262332344	6.205903029712412e-6	3.4512887602462684e-5	-1	100158262
TPM3	-0.1808389220310515	8.91499507800656	6.2087987726666335e-6	3.4516245668645074e-5	-1	7170
TEX9	-0.786107948191656	3.2847583812599326	6.250193106818527e-6	3.4733545457080085e-5	-1	374618
ZMYND8	0.27491750993333164	6.387826872573941	6.277425796959628e-6	3.4872014939952786e-5	1	23613
RPLP2	0.17185524819692488	9.20744375746212	6.297773927128921e-6	3.497215167498583e-5	1	6181
BTAF1	-0.2545733001733492	6.801551785717955	6.4780723086926694e-6	3.596010651268397e-5	-1	9044
PIGX	0.42903763228836883	4.91822976311032	6.498339157475401e-6	3.605931750610891e-5	1	54965
RHOV	-1.0661767341195343	2.2823384049671773	6.5036083412539425e-6	3.607526394817105e-5	-1	171177
ADD1	0.2289314447846914	6.863257590209857	6.567204642216131e-6	3.641461778784056e-5	1	118
RECQL	0.24194197216863453	6.8500354343164345	6.587568409768218e-6	3.651408916124746e-5	1	5965
RRP1B	-0.2242652179994273	7.3034618160508975	6.602809648764731e-6	3.658510423487743e-5	-1	23076
RAB11FIP2	-0.29648466946046603	6.140916740102301	6.650504268316632e-6	3.68358198899774e-5	-1	22841
TRAF6	-0.4369584158688419	4.924420341334289	6.675203070925525e-6	3.6945445883182074e-5	-1	7189
NRIP1	-0.191272991767361	8.052836648527004	6.689681155565649e-6	3.701197582763361e-5	-1	8204
ENAH	0.17942954610261513	8.490438364301736	6.703319163584522e-6	3.707381072478256e-5	1	55740
LOC645166	0.773522349832653	3.2451933666948234	6.751892983534243e-6	3.7328747552138646e-5	1	645166
C16orf62	0.2956905039575197	6.273930034671754	6.8683105791852125e-6	3.7958443054139205e-5	1	57020
LEPROTL1	-0.28176120795939347	6.255424220646041	6.9417329295827505e-6	3.833608284544049e-5	-1	23484
RNPS1	0.19942697537786408	7.849241528114597	6.939799529233167e-6	3.833608284544049e-5	1	10921
PPA2	0.28046741576808076	6.420340806956928	7.061240511844858e-6	3.898177496641627e-5	1	27068
KCNF1	0.6798878360867686	3.5879002633921044	7.096471676813765e-6	3.91619140537982e-5	1	3754
RBBP6	-0.2336093423386291	7.148652714315221	7.170187843627567e-6	3.9554223049461965e-5	-1	5930
AADAC	-1.053038190242625	2.201978355905679	7.177101240943811e-6	3.957786330597358e-5	-1	13
PLD1	-0.31100473723975547	5.955570026376026	7.200608201951171e-6	3.969295736507491e-5	-1	5337
LOC100288181	-1.50018056871567	1.383080112914508	7.254761259776436e-6	3.997684031183064e-5	-1	100288181
KLHL15	-0.41920778450879354	4.989998332470257	7.282878459366709e-6	4.0102431297280696e-5	-1	80311
REEP2	-0.6045538581905874	4.036267490428617	7.302684145539317e-6	4.0196792116894056e-5	-1	51308
DARS	0.24814843490417185	6.795092556514563	7.40128769632933e-6	4.072465937402985e-5	1	1615
TMPPE	-1.0381617279642952	2.5397085099357777	7.588286344800302e-6	4.1738346366943955e-5	-1	643853
RNF169	0.2685904175179069	6.378036680693302	7.597079812148341e-6	4.177145745562396e-5	1	254225
EOGT	-0.45452398576988634	4.87654416477965	7.6063948159624396e-6	4.1807410922771675e-5	-1	285203
CREM	-0.3839006177533657	5.310824439509145	7.609897099485307e-6	4.1811401064665714e-5	-1	1390
FOXP4-AS1	2.3034829566249586	0.7436450853314184	7.646603976211767e-6	4.1997759256655436e-5	1	101060264
SLC39A1	-0.23425557642237393	6.929924478258865	7.666343192450201e-6	4.2090823360663515e-5	-1	27173
FHDC1	1.9510702524861754	1.3231987642355614	7.671673639165462e-6	4.210473943361219e-5	1	85462
DDA1	-0.38804411619484147	5.2818677162931085	7.746432896318486e-6	4.24995553437364e-5	-1	79016
FDXR	0.3734737762552976	5.166750080343634	7.792120923356117e-6	4.273464716159621e-5	1	2232
PDLIM1	0.23744688285866547	6.826272911034987	7.810091931686117e-6	4.2817613575243165e-5	1	9124
ATP5G2	0.2042694082717718	7.675310828327604	7.851039351122729e-6	4.302643836532327e-5	1	517
MED14	-0.2081538204351583	7.507375434762736	7.918413391154127e-6	4.3379885656886546e-5	-1	9282
BRD9	0.3131135193266065	6.023393388927901	7.938257138451373e-6	4.3472782729119157e-05	1	65980
AREG	-1.1129888685873912	2.462713680949471	7.989567312918203e-6	4.373787122230031e-5	-1	374
LOC283140	-1.8359159379040397	0.846006910302432	8.032514295041396e-6	4.3957000466323905e-5	-1	283140
C11orf86	0.6636897642602786	3.480998134560533	8.06605426296286e-6	4.4124510425071086e-5	1	254439
BPHL	0.5923828079085204	3.863094326461273	8.146905514027057e-6	4.4550616209603314e-5	1	670
MORN2	-0.545781635616538	4.033295806906315	8.153383995558202e-6	4.456985951836896e-5	-1	729967
APOL2	-0.4381101101795819	4.854435771618384	8.247132884934809e-6	4.506202280473337e-5	-1	23780
SCD5	-0.41003579859815215	4.884869708163564	8.249402182778873e-6	4.506202280473337e-5	-1	79966
U2AF1	0.26110126532600303	6.664007043471778	8.274562288605004e-6	4.518307036489896e-5	1	7307
FAM84B	0.3962118948060603	5.386652054055872	8.279300221743089e-6	4.5192555759134084e-5	1	157638
NNT	0.3979204121237349	5.157531448090496	8.34264589515918e-6	4.552182868880333e-5	1	23530
PPARA	-1.1014284651825499	2.0624700417402284	8.36303983797294e-6	4.561658093439783e-5	-1	5465
PLOD1	-0.25418492714394836	6.671117389809173	8.409054830809891e-6	4.585096515278673e-5	-1	5351
DNAH7	-1.0704942679213318	2.250512735866819	8.41939111182673e-6	4.589070942602628e-5	-1	56171
CFAP36	-0.37134614129855115	5.285302115813774	8.473872337093796e-6	4.615425583965011e-5	-1	112942
LSM2	0.3764459553383568	5.359279942197837	8.473531749890192e-6	4.615425583965011e-5	1	57819
TAF1	0.24889293053514353	6.749396384919606	8.477808460113758e-6	4.615900050951309e-5	1	6872
CPT2	0.5039828080205188	4.403748348807122	8.484468171171078e-6	4.617856547084801e-5	1	1376
SPOP	0.3583741552429567	5.522476400223312	8.501790111330404e-6	4.623942184060525e-5	1	8405
IL7R	4.180558245144565	-0.3999366138732198	8.499451646113669e-6	4.623942184060525e-5	1	3575
ARID1A	0.24293589217194195	6.967604060161175	8.524091463011401e-6	4.6343977412617964e-5	1	8289
SYTL1	1.4964385812951455	1.5314564848527799	8.533159034815025e-6	4.637653376554107e-5	1	84958
NSF	-0.274652260447174	6.3261204926481716	8.549142983123966e-6	4.644664261394189e-5	-1	4905
SNHG8	0.39436385205224633	5.074357363640414	8.557956767050394e-6	4.647776015570824e-5	1	100093630
COL5A2	0.2252871676009443	7.25793992439708	8.641564811799365e-6	4.691491206405855e-5	1	1290
ARHGAP39	-0.4756011537514501	4.683664298983381	8.743934428236665e-6	4.745356846459249e-5	-1	80728
SEC14L1	-0.3436524319202543	5.630173786976401	8.781239813148202e-6	4.763885864049419e-5	-1	6397
RAPGEF2	-0.2929132374987934	6.087502584083828	8.80546270436794e-6	4.775306745688914e-5	-1	9693
ASAH2	-1.6077034902189493	1.031799518463261	8.83844097874342e-6	4.791465843768032e-5	-1	56624
SNRNP40	0.29581103857827806	6.0978339301026	8.854061042515271e-6	4.7982065239395465e-5	1	9410
RNF19B	0.47842809152200416	4.4314890215504255	8.92183387973287e-6	4.83319490031572e-5	1	127544
ZMYM4	-0.22707677413951374	7.138738408675701	8.945234102038337e-6	4.844128931200911e-5	-1	9202
KIAA1217	0.41281765977257057	5.026756035304769	9.008125809727315e-6	4.876433310369999e-5	1	56243
EIF3A	-0.16571471099859908	9.44570110459281	9.0418500426295e-6	4.8929307093783784e-5	-1	8661
ZDHHC11	-1.1008736722035593	2.2227532077164542	9.202911306133814e-6	4.9782990039646326e-5	-1	79844
NEDD4	0.22112863345249847	7.19333158434451	9.213327255041449e-6	4.9821439303742996e-5	1	4734
CEP170	0.20291081067579436	7.706458380272427	9.223486071088642e-6	4.9858471008828046e-5	1	9859
PACSIN2	0.2502156719430836	6.711752204812503	9.229969192027815e-6	4.987561393323967e-5	1	11252
AURKA	0.19027549069654473	8.036115887452393	9.357840716403638e-6	5.054845092863658e-5	1	6790
IDH3G	0.358017661940935	5.527766123682522	9.413790181536342e-6	5.083244178341245e-5	1	3421
TATDN3	-0.37844103180400746	5.150099322971283	9.468865345921443e-6	5.111150971669424e-5	-1	128387
DENND1A	-0.3853567937922002	5.207781159823568	9.544549439413023e-6	5.1483135586518685e-5	-1	57706
SLC45A1	-0.94796384543433	2.50056082653774	9.682337047743185e-6	5.2207660558185594e-5	-1	50651
CLPP	-0.40667508491663235	5.158397397265614	9.69043397048339e-6	5.2232618323364295e-5	-1	8192
RBAK	-0.36810599406362177	5.40411742383667	9.774329823841681e-6	5.266597751236342e-5	-1	57786
BBC3	0.7475430109869101	3.0824644037322417	9.825549719280023e-6	5.2923025312001825e-05	1	27113
TYW3	-0.29564378091065635	6.104214780774731	9.860563692111992e-6	5.309263110590157e-5	-1	127253
STXBP6	5.707092070891175	-0.09851166219979733	9.882546113936683e-6	5.319197443741472e-5	1	29091
IQCK	-0.723881287797028	3.408920209317872	9.902574886104664e-6	5.328073518568639e-5	-1	124152
TTC1	-0.2916556795020649	6.198726426016044	9.9294030709246e-6	5.340600366004445e-5	-1	7265
ENGASE	-0.49602084623726195	4.4601535667806615	9.97722830858158e-6	5.364407651811446e-5	-1	64772
EXOC6	-0.2866223839909674	6.192618266712235	9.996469382185635e-6	5.372834721474506e-5	-1	54536
PLIN1	-2.303018747867448	0.3030008096397923	1.000599671517237e-5	5.3760367652692084e-5	-1	5346
SEZ6L2	-0.5695987789400355	4.233945760499153	1.004969851551238e-5	5.397591285435679e-5	-1	26470
POLDIP3	0.2804355072819938	6.267665256478451	1.0108323112855562e-5	5.427142462731008e-5	1	84271
CLSTN1	0.216266663873598	7.148596058895081	1.0207154552538516e-5	5.478251873172847e-5	1	22883
SURF6	-0.41157154946751434	4.982443739399797	1.025341177555731e-5	5.5011179672209855e-5	-1	6838
NUMB	0.27568689863154006	6.352456048243084	1.0324914413789964e-5	5.5375075167976096e-5	1	8650
MIDN	-0.25179672455935015	6.5888361767828005	1.0362251946755901e-5	5.5555540875095694e-5	-1	90007
HMOX1	-0.5534640071277622	3.9631412213229678	1.042533733493692e-5	5.587387198012455e-5	-1	3162
NRAV	-0.5590662527627652	4.1728634903283925	1.0510054433650781e-5	5.630786900419095e-5	-1	100506668
LRRC23	-0.6951119133384744	3.242421538101251	1.0543871971176171e-5	5.646895870765045e-5	-1	10233
LINC01521	0.9412731568352408	2.616861157292754	1.0573551375416987e-5	5.66077794929896e-5	1	54944
FAM126B	-0.38310083538001927	5.2917449055216315	1.0601812089675751e-5	5.673890905135637e-5	-1	285172
SSX2IP	0.2958794655488462	6.16089327312092	1.07159766029305e-5	5.732952314036709e-5	1	117178
DR1	0.2822075281713398	6.305508701047028	1.0762279808138292e-5	5.755679471255776e-5	1	1810
IQGAP2	0.542160621640179	4.2340098910156945	1.0792936260303033e-5	5.770025561951143e-5	1	10788
LRIF1	-0.35368592171633056	5.530412230667327	1.0797328931989556e-5	5.770325539948997e-5	-1	55791
LSM6	0.6142278325525298	4.008897360649068	1.0903306215691181e-5	5.824895055278793e-5	1	11157
TMEM170A	-0.28603670859682745	6.211633853680585	1.0940799179882513e-5	5.8407811289978955e-5	-1	124491
RAB14	0.2543423093164574	6.6579795790500125	1.09392332297291e-5	5.8407811289978955e-5	1	51552
SERPINB8	-0.798688872929157	3.192625336939673	1.1054261239022957e-5	5.899262021959098e-5	-1	5271
CACHD1	-0.835884589830516	3.005982646879963	1.117105769306815e-5	5.957370002039883e-5	-1	57685
MSH6	-0.18751744580260457	8.014438810742774	1.1167610637944506e-5	5.957370002039883e-5	-1	2956
RPS18	0.16601886499527063	9.486512405389352	1.1307112026969785e-5	6.027791402696105e-5	1	6222
BCL3	0.43234115774841175	4.722425737738703	1.1311978514277102e-5	6.028251819710302e-5	1	602
STK10	0.3699609092844265	5.315702379994999	1.1447497521646388e-5	6.098313147364507e-5	1	6793
B4GALT2	0.3378735801523416	5.632906636128021	1.1489713514951602e-5	6.118638102375216e-5	1	8704
ELOVL7	-0.494076911895558	4.578669527555399	1.1546625378888897e-5	6.146771940829506e-5	-1	79993
NAF1	-0.4189501197595469	5.032769165256096	1.168627280380328e-5	6.218914078631708e-5	-1	92345
SETDB1	-0.3072223885160611	5.952464393237542	1.1738658757041717e-5	6.24458498343512e-5	-1	9869
KIFAP3	0.36484497233380786	5.324752333790841	1.177546007265859e-5	6.261950165757005e-5	1	22920
TPP2	0.30516316406122584	5.974485510029825	1.1818183003133077e-5	6.282450971661987e-5	1	7174
CENPI	-0.3483692886206903	5.537668703651273	1.183520752378298e-5	6.28928106239138e-5	-1	2491
UNC50	-0.4667869237924922	4.4967747800918225	1.190423402809088e-5	6.319272628235766e-5	-1	25972
SMCR8	-0.3190086767073554	5.607024064534608	1.1900820617453169e-5	6.319272628235766e-5	-1	140775
SBF2	-0.2344259266907767	6.826178872633569	1.1902031242240075e-5	6.319272628235766e-5	-1	81846
CSGALNACT1	-0.21257776536691708	7.315741012690431	1.19335043431171e-5	6.332578414635075e-5	-1	55790
SLC17A5	-0.4655656771758279	4.460797400064192	1.1954548288020728e-5	6.341510997449529e-5	-1	26503
UBXN6	-0.38821815782785685	5.170300592158027	1.198795060285952e-5	6.356990707009307e-5	-1	80700
AAAS	0.2821409272064717	6.19460727762137	1.2019548089441213e-5	6.371502788700624e-5	1	8086
UEVLD	0.3522789494793583	5.503352167886004	1.2142350540047483e-5	6.434334944866822e-5	1	55293
SLC31A1	-0.2543754688927722	6.487651369747359	1.2163042046976424e-5	6.44303247370612e-5	-1	1317
PREB	-0.3090875929459928	5.868742504858626	1.2174399186494697e-5	6.446781003818925e-5	-1	10113
CENPN	0.23732373254005582	6.91616272156044	1.2312162359771578e-5	6.517439899408084e-5	1	55839
SREBF2	-0.2096147756901861	7.236006228032368	1.2380280034047505e-5	6.55119526748965e-5	-1	6721
ABHD3	0.5823528753956666	4.011452392013522	1.2485885130834761e-5	6.604756939598578e-5	1	171586
LSAMP	0.9902557661738416	2.816580836430392	1.2530381659487943e-5	6.625967267973607e-5	1	4045
TMEM38B	-0.36407655134903505	5.302706563940324	1.2672188729468868e-5	6.698601694131315e-5	-1	55151
PXDC1	0.7235869152379386	3.279793385561089	1.2678713064264806e-5	6.699698903432564e-5	1	221749
RPL7L1	-0.25331032449502927	6.511541649575831	1.2762025438002947e-5	6.741357527054519e-5	-1	285855
STAT6	-0.27812763137731605	6.154569108653015	1.2781204814515847e-5	6.749121476388801e-5	-1	6778
KIAA1551	0.2689240272458414	6.494990578560229	1.2966138264049963e-5	6.844375823925427e-5	1	55196
STK17B	0.2991412418154558	6.016452652084956	1.3074269641877157e-5	6.899036468348632e-5	1	9262
UBLCP1	-0.3119660270151232	5.931537077364046	1.3084552873750225e-5	6.902044353018507e-5	-1	134510
FAS	0.5015351304102005	4.313746541307818	1.3105854647148203e-5	6.910860328643272e-5	1	355
IRS2	-0.20799982769321193	7.242185397071687	1.3111341442628396e-5	6.91133364109148e-5	-1	8660
MRPS30	-0.28046645591639185	6.234260498367985	1.3126875915747312e-5	6.917101164840955e-5	-1	10884
AP5B1	-0.3340847013993546	5.70713074558692	1.3173361513084566e-5	6.939168394090718e-5	-1	91056
SP9	-0.8384173073395399	2.8492604270887223	1.324269462648961e-5	6.973185655817128e-5	-1	100131390
PAK4	0.23669168543512606	6.817603327183307	1.3247200638308633e-5	6.973185655817128e-5	1	10298
SMPD1	0.8253100834108077	2.9225234194814376	1.3283383736085877e-5	6.989788926116466e-5	1	6609
LRRC20	0.3802793544119647	5.289575028859201	1.3335203947464906e-5	7.014606058289259e-5	1	55222
PIGL	-0.8296136888669368	2.8568580574048914	1.345312957331598e-5	7.074166598259029e-5	-1	9487
LRRCC1	0.37066447314740736	5.176119656976901	1.3471444246016843e-5	7.081324619372205e-5	1	85444
MUC5B	-2.94336154908397	0.031526312768441034	1.34895091180739e-5	7.088346382351462e-5	-1	727897
KLHL36	0.32750977112072777	5.721314960116917	1.352680879238049e-5	7.105467053130454e-5	1	79786
CPE	0.5326830593788311	4.293643669025325	1.3543960485725489e-5	7.111995987274263e-5	1	1363
LRRN2	1.1248540892190382	2.162649538927246	1.3855488422863096e-5	7.273044811722489e-5	1	10446
KAZN	-0.7426374897157204	3.318259380566318	1.38659565544385e-5	7.276003683269823e-5	-1	23254
GAB1	0.6251031143947362	3.6579357701823714	1.3917165766665393e-5	7.300331467989575e-5	1	2549
STK40	-0.4214092930650785	4.7868204156109835	1.3992402354844645e-5	7.337241624789709e-5	-1	83931
THUMPD1	-0.235054047072991	6.854165182873182	1.417350862132631e-5	7.429621992244146e-5	-1	55623
TTC30B	-1.2906215854069178	1.8739969168788047	1.4188203921383418e-5	7.432151341079456e-5	-1	150737
NUF2	0.27008811847777764	6.377312876464061	1.418717490764566e-5	7.432151341079456e-5	1	83540
THUMPD3-AS1	-1.0343479945011445	2.5086923850250638	1.4218139085695079e-5	7.445242511494018e-5	-1	440944
C20orf194	0.5568534670749017	4.011148220015796	1.4252995924839842e-5	7.460900890792079e-5	1	25943
CNPY2	-0.32227926342922014	5.72985556755498	1.4374171505662602e-5	7.521717264603153e-5	-1	10330
RRP7A	-0.24467696266087163	6.6765465298497295	1.4434085785486742e-5	7.547824025327443e-5	-1	27341
TRIP6	0.47519299588988323	4.593419225021565	1.4432123954035345e-5	7.547824025327443e-5	1	7205
PDLIM2	0.5624926469365022	4.063914293171362	1.4518670237300019e-5	7.589419429841662e-5	1	64236
MAP2K1	0.2907679329254282	6.167900244066708	1.4677767580442754e-5	7.669922961882995e-5	1	5604
SLC25A30	-0.38058835155089954	5.168842415303523	1.4692954387741474e-5	7.674766179725193e-5	-1	253512
SLC25A5	0.16182734754740027	9.209783551541529	1.469722819543656e-5	7.674766179725193e-5	1	292
UHRF1BP1L	0.24364564816864331	6.687358090845852	1.4760541444134967e-5	7.70515612300425e-5	1	23074
DEPDC1	0.2005033865543031	7.540024881843957	1.5072192104876271e-5	7.865114799010279e-5	1	55635
C12orf73	-0.575662916475645	3.887479883422815	1.5165138653009526e-5	7.91087593052731e-5	-1	728568
ZBED5-AS1	0.7591534862669073	3.0958104426722444	1.5232009929315861e-5	7.943007947905016e-5	1	729013
GABRG2	-0.7308985147104848	2.9090053676170546	1.5375239228941752e-5	8.014922214879295e-5	-1	2566
USP22	-0.17098710974962875	8.648018287518884	1.539547972918545e-5	8.02269635714647e-5	-1	23326
SPICE1	-0.437099593905701	4.732506091911225	1.540593401292222e-5	8.025367216693484e-5	-1	152185
FHL3	0.7322772218385666	3.3105204800494787	1.5478225099073438e-5	8.060237551592184e-5	1	2275
ACOX2	-0.8614440278348626	2.641227278258827	1.5897287522487607e-5	8.275601454844916e-5	-1	8309
PTPN21	0.3462863346088519	5.4753658091174495	1.5914309885628728e-5	8.281600099432226e-5	1	11099
DNAJC22	0.30244969538714817	5.853890772369145	1.5950720860082263e-5	8.297680696125696e-5	1	79962
CELSR3	0.3845727078798229	5.175814818910014	1.6028089386586074e-5	8.335049245924942e-5	1	1951
CD27-AS1	-1.9847768797532959	0.9284747411554868	1.630949127706083e-5	8.478458358044052e-5	-1	678655
SLC39A7	-0.24192460547295663	6.702203108794803	1.649950707965386e-5	8.574278006196933e-5	-1	7922
RCOR2	0.7357479341609543	3.0170251823804946	1.6551331465329632e-5	8.598242561844231e-5	1	283248
TGFBRAP1	0.3324793970605734	5.6021027576627445	1.6568208857527645e-5	8.604042254978151e-5	1	9392
SLC2A4RG	0.29098595573468794	6.098598140933158	1.6826027433294373e-5	8.734918067749505e-5	1	56731
CHAMP1	-0.3033470823993693	5.943539159290818	1.6973510626905622e-5	8.805738758063622e-5	-1	283489
REEP1	1.3109393513868095	1.6333107491283145	1.6974143170424088e-5	8.805738758063622e-5	1	65055
TRIM47	0.40395042948506543	5.00252088511713	1.7052241841811668e-5	8.843208062592415e-5	1	91107
HERC4	0.2676928434211367	6.329259671474715	1.7205865482034573e-5	8.91980496245923e-5	1	26091
TMEM104	-0.4594897840096272	4.592561283624887	1.7256722600711213e-5	8.943091616197898e-5	-1	54868
CENPBD1P1	-0.3766883468448413	5.241363286154412	1.7454723001126022e-5	9.039481719290163e-5	-1	65996
IRF3	-0.33919827658085466	5.513227351975801	1.7589535600225413e-5	9.104131915755887e-5	-1	3661
ATP6V1A	0.23930953940755914	6.766701510334093	1.7591649319289263e-5	9.104131915755887e-5	1	523
RABGGTB	-0.23102172519032965	6.930497469309442	1.7767506183417573e-5	9.19198361807862e-5	-1	5876
MYBL2	0.18087597861210422	8.084178943471132	1.7981164901561393e-5	9.299324979997066e-5	1	4605
SCAMP3	-0.2959338167173327	6.087703309561681	1.8031701640883968e-05	9.322259756667099e-5	-1	10067
HYOU1	-0.21083607030228282	7.221156228382121	1.8044603215258636e-5	9.325728360391043e-5	-1	10525
AMBP	-1.0491891060343597	2.0926243709468038	1.809537935659722e-5	9.348762027799453e-5	-1	259
ORC1	-0.32559360759926376	5.751636973014867	1.8364116839457565e-5	9.477847827355414e-5	-1	4998
PPP6R3	-0.18542698714707798	7.8563731646337525	1.8361833298887195e-5	9.477847827355414e-5	-1	55291
DDR1	-0.3699223955647707	5.225474251882537	1.8395033996446486e-5	9.490551969389659e-5	-1	780
DOCK7	-0.2678831266190164	6.277583354648761	1.8414668544366843e-5	9.497428365690568e-5	-1	85440
FYTTD1	0.24465875434049358	6.66013327550375	1.8583074310869637e-5	9.581003051068014e-5	1	84248
HSPA6	-2.5357231386750274	0.7126542152949371	1.8598241837466655e-5	9.585541480911972e-5	-1	3310
PPP2R3C	-0.3579289334541932	5.329759022557528	1.8609774054968425e-5	9.58820380663101e-5	-1	55012
SDC4	-0.24944486632123503	6.540540894037683	1.8736097433458133e-5	9.64668811445742e-5	-1	6385
FKBP7	1.1819642941935549	1.961699690135698	1.8735250066651657e-5	9.64668811445742e-5	1	51661
CCNG2	-0.5439880810032903	3.7903051814861266	1.8764573024156535e-5	9.658047496370382e-5	-1	901
ARID1B	0.29521115453978336	6.002913238074588	1.8969124755898856e-5	9.759993810175495e-5	1	57492
RTCA	-0.3280536703991436	5.646790952814527	1.899146019109362e-5	9.768148581894465e-5	-1	8634
ATP13A3	0.18235241005013098	8.037445127070791	1.905713540507256e-5	9.798581741222014e-5	1	79572
HINT1	0.18501324780152595	7.886759315737346	1.913231585459391e-5	9.83387975324861e-5	1	3094
MED31	-0.6188138748407158	3.6506009817983487	1.9228366781081438e-5	9.879877302050032e-5	-1	51003
ARHGAP1	0.2705006699987199	6.241692391771129	1.927440933797795e-5	9.900157047406136e-5	1	392
ZSWIM8	-0.41937451232083794	4.859704370064182	1.936928949895426e-5	9.945499483608976e-5	-1	23053
HINT3	0.30402294307147953	5.909944446053029	1.9381446164144787e-5	9.948349667076365e-5	1	135114
TRMU	-0.5602920671947731	4.130973761385849	1.9502971775151604e-5	1.000050238112983e-4	-1	55687
PIK3C2B	0.3194171789670685	5.63723664609808	1.9497820588574338e-5	1.000050238112983e-4	1	5287
FBXO48	-1.220493653296005	1.9011829012701733	1.9534269599230977e-5	1.0011624204449736e-4	-1	554251
SGCZ	-0.7437865145567788	3.0752329126094806	1.9537957195801977e-5	1.0011624204449736e-4	-1	137868
UGT1A1	-1.3846554573783851	1.116587306153258	1.9553098425639984e-5	1.001597490782783e-4	-1	54658
PPP2R5B	-0.9426602453492101	2.5653533508386928	1.963207898810786e-5	1.0053012905845097e-4	-1	5526
RAB21	-0.25190900663597626	6.422328633677397	1.9672771065650576e-5	1.007042597718211e-4	-1	23011
CA2	-0.23659919413108735	6.650900038517872	1.9904031781682244e-5	1.0185345519270626e-4	-1	760
LAMP1	0.21075621637731878	7.183346893437687	2.0019657336460253e-5	1.0241033949969138e-4	1	3916
